TOKEN Nº   1= VAR                                               TIPO_TOKEN= PR_VAR              YYLVAL= -1
TOKEN Nº  61= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº  62= contador1                                         TIPO_TOKEN= ID                  YYLVAL= 0
TOKEN Nº  63= =                                                 TIPO_TOKEN= OP_ASIGNACION       YYLVAL= -1
TOKEN Nº  64= contador1                                         TIPO_TOKEN= ID                  YYLVAL= 0
TOKEN Nº  65= +                                                 TIPO_TOKEN= OP_SUMA             YYLVAL= -1
TOKEN Nº  66= 1                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 10
TOKEN Nº  67= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº  68= do                                                TIPO_TOKEN= PR_DO               YYLVAL= -1
TOKEN Nº  69= contador2                                         TIPO_TOKEN= ID                  YYLVAL= 2
TOKEN Nº  70= =                                                 TIPO_TOKEN= OP_ASIGNACION       YYLVAL= -1
TOKEN Nº  71= 10                                                TIPO_TOKEN= CTE_ENTERA          YYLVAL= 8
TOKEN Nº  72= *                                                 TIPO_TOKEN= OP_MULTIPLICACION   YYLVAL= -1
TOKEN Nº  73= 2                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 11
TOKEN Nº  74= -                                                 TIPO_TOKEN= OP_RESTA            YYLVAL= -1
TOKEN Nº  75= 1                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 10
TOKEN Nº  76= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº  77= wprint                                            TIPO_TOKEN= PR_WPRINT           YYLVAL= -1
TOKEN Nº  78= (                                                 TIPO_TOKEN= PAR_ABRE            YYLVAL= -1
TOKEN Nº  79= pi2                                               TIPO_TOKEN= ID                  YYLVAL= 4
TOKEN Nº  80= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº  81= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº  82= while                                             TIPO_TOKEN= PR_WHILE            YYLVAL= -1
TOKEN Nº  83= (                                                 TIPO_TOKEN= PAR_ABRE            YYLVAL= -1
TOKEN Nº  84= contador3                                         TIPO_TOKEN= ID                  YYLVAL= 5
TOKEN Nº  85= >=                                                TIPO_TOKEN= OP_MAYOR_IGUAL      YYLVAL= -1
TOKEN Nº  86= contador1                                         TIPO_TOKEN= ID                  YYLVAL= 0
TOKEN Nº  87= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº  88= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº  89= contador2                                         TIPO_TOKEN= ID                  YYLVAL= 2
TOKEN Nº  90= =                                                 TIPO_TOKEN= OP_ASIGNACION       YYLVAL= -1
TOKEN Nº  91= 10                                                TIPO_TOKEN= CTE_ENTERA          YYLVAL= 8
TOKEN Nº  92= *                                                 TIPO_TOKEN= OP_MULTIPLICACION   YYLVAL= -1
TOKEN Nº  93= (                                                 TIPO_TOKEN= PAR_ABRE            YYLVAL= -1
TOKEN Nº  94= 2                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 11
TOKEN Nº  95= -                                                 TIPO_TOKEN= OP_RESTA            YYLVAL= -1
TOKEN Nº  96= 1                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 10
TOKEN Nº  97= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº  98= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº  99= wprint                                            TIPO_TOKEN= PR_WPRINT           YYLVAL= -1
TOKEN Nº 100= (                                                 TIPO_TOKEN= PAR_ABRE            YYLVAL= -1
TOKEN Nº 101= 3.14                                              TIPO_TOKEN= CTE_REAL            YYLVAL= 12
TOKEN Nº 102= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº 103= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº 104= pi3                                               TIPO_TOKEN= ID                  YYLVAL= 7
TOKEN Nº 105= =                                                 TIPO_TOKEN= OP_ASIGNACION       YYLVAL= -1
TOKEN Nº 106= 9                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 13
TOKEN Nº 107= -                                                 TIPO_TOKEN= OP_RESTA            YYLVAL= -1
TOKEN Nº 108= (                                                 TIPO_TOKEN= PAR_ABRE            YYLVAL= -1
TOKEN Nº 109= 5                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 14
TOKEN Nº 110= +                                                 TIPO_TOKEN= OP_SUMA             YYLVAL= -1
TOKEN Nº 111= 3                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 15
TOKEN Nº 112= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº 113= /                                                 TIPO_TOKEN= OP_DIVISION         YYLVAL= -1
TOKEN Nº 114= 2                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 11
TOKEN Nº 115= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº 116= rof                                               TIPO_TOKEN= PR_ROF              YYLVAL= -1
TOKEN Nº 117= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº 118= contador3                                         TIPO_TOKEN= ID                  YYLVAL= 5
TOKEN Nº 119= =                                                 TIPO_TOKEN= OP_ASIGNACION       YYLVAL= -1
TOKEN Nº 120= filterc                                           TIPO_TOKEN= PR_FILTERC          YYLVAL= -1
TOKEN Nº 121= (                                                 TIPO_TOKEN= PAR_ABRE            YYLVAL= -1
TOKEN Nº 122= _                                                 TIPO_TOKEN= GUION_BAJO          YYLVAL= -1
TOKEN Nº 123= >                                                 TIPO_TOKEN= OP_MAYOR            YYLVAL= -1
TOKEN Nº 124= 1                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 10
TOKEN Nº 125= AND                                               TIPO_TOKEN= PR_AND              YYLVAL= -1
TOKEN Nº 126= _                                                 TIPO_TOKEN= GUION_BAJO          YYLVAL= -1
TOKEN Nº 127= <                                                 TIPO_TOKEN= OP_MENOR            YYLVAL= -1
TOKEN Nº 128= 10                                                TIPO_TOKEN= CTE_ENTERA          YYLVAL= 8
TOKEN Nº 129= ,                                                 TIPO_TOKEN= COMA                YYLVAL= -1
TOKEN Nº 130= [                                                 TIPO_TOKEN= COR_ABRE            YYLVAL= -1
TOKEN Nº 131= contador2                                         TIPO_TOKEN= ID                  YYLVAL= 2
TOKEN Nº 132= -                                                 TIPO_TOKEN= OP_RESTA            YYLVAL= -1
TOKEN Nº 133= 5                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 14
TOKEN Nº 134= ,                                                 TIPO_TOKEN= COMA                YYLVAL= -1
TOKEN Nº 135= pi3                                               TIPO_TOKEN= ID                  YYLVAL= 7
TOKEN Nº 136= *                                                 TIPO_TOKEN= OP_MULTIPLICACION   YYLVAL= -1
TOKEN Nº 137= 5                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 14
TOKEN Nº 138= ,                                                 TIPO_TOKEN= COMA                YYLVAL= -1
TOKEN Nº 139= 9                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 13
TOKEN Nº 140= -                                                 TIPO_TOKEN= OP_RESTA            YYLVAL= -1
TOKEN Nº 141= (                                                 TIPO_TOKEN= PAR_ABRE            YYLVAL= -1
TOKEN Nº 142= 5                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 14
TOKEN Nº 143= +                                                 TIPO_TOKEN= OP_SUMA             YYLVAL= -1
TOKEN Nº 144= 3                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 15
TOKEN Nº 145= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº 146= /                                                 TIPO_TOKEN= OP_DIVISION         YYLVAL= -1
TOKEN Nº 147= 2                                                 TIPO_TOKEN= CTE_ENTERA          YYLVAL= 11
TOKEN Nº 148= ]                                                 TIPO_TOKEN= COR_CIERRA          YYLVAL= -1
TOKEN Nº 149= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº 150= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
TOKEN Nº 151= wprint                                            TIPO_TOKEN= PR_WPRINT           YYLVAL= -1
TOKEN Nº 152= (                                                 TIPO_TOKEN= PAR_ABRE            YYLVAL= -1
TOKEN Nº 153= "fin del programa"                                TIPO_TOKEN= CTE_STRING          YYLVAL= 16
TOKEN Nº 154= )                                                 TIPO_TOKEN= PAR_CIERRA          YYLVAL= -1
TOKEN Nº 155= ;                                                 TIPO_TOKEN= PUNTO_COMA          YYLVAL= -1
